id,golden,label,confidence,url
1289,FALSE,Highly positive,0.3372,http://farm2.static.flickr.com/1219/533017488_3dc4b20c39.jpg
3032,FALSE,Neutral,1,http://farm1.static.flickr.com/225/502098832_2809efe9c1.jpg
7051,FALSE,Neutral,1,http://farm2.static.flickr.com/1174/1470899489_b719d94ef0.jpg
2978,FALSE,Neutral,0.6578,http://farm2.static.flickr.com/1344/1173205528_3c69447a2e.jpg
2401,FALSE,Neutral,0.657,http://farm2.static.flickr.com/1191/1331228516_5f9730c62e.jpg
9977,FALSE,Positive,1,http://farm3.static.flickr.com/2417/2182816522_dbdf7eb840.jpg
15109,FALSE,Positive,1,http://farm3.static.flickr.com/2311/2080083909_7598c32b65.jpg
6680,FALSE,Negative,0.3381,http://farm3.static.flickr.com/2090/2343526921_8de13ab695.jpg
4626,FALSE,Positive,0.6684,http://farm1.static.flickr.com/12/13750698_f49aba8d0c.jpg
1747,FALSE,Negative,0.6642,http://farm3.static.flickr.com/2289/2016838005_924a24449b.jpg
7285,FALSE,Positive,0.3445,http://farm2.static.flickr.com/1046/870139839_6adee406a1.jpg
14912,FALSE,Neutral,0.6691,http://farm3.static.flickr.com/2394/2128192358_47ec424da6.jpg
10339,FALSE,Neutral,0.6587,http://farm3.static.flickr.com/2314/1779333474_08550b3157.jpg
13173,FALSE,Positive,0.341,http://farm4.static.flickr.com/3296/2402582113_c743800342.jpg
7810,FALSE,Negative,0.6579,http://farm2.static.flickr.com/1046/997599468_8a8047812e.jpg
6129,FALSE,Negative,0.6709,http://farm3.static.flickr.com/2107/2264384099_8e011b13df.jpg
7154,FALSE,Negative,0.6641,http://farm1.static.flickr.com/13/19946467_9c56ce6744.jpg
6499,FALSE,Positive,1,http://farm1.static.flickr.com/54/142959491_2aec30ee69.jpg
3406,FALSE,Negative,0.6661,http://farm4.static.flickr.com/3122/2427839803_fb059e6732.jpg
3706,FALSE,Positive,0.6662,http://farm4.static.flickr.com/3221/2609458082_34d2603561.jpg
10306,FALSE,Positive,0.6722,http://farm1.static.flickr.com/44/432650880_924ba00713.jpg
8423,FALSE,Positive,1,http://farm3.static.flickr.com/2383/2427053492_f968d2aca9.jpg
12409,FALSE,Neutral,1,http://farm3.static.flickr.com/2054/2141360760_c64b0c3ed3.jpg
3376,FALSE,Neutral,0.6608,http://farm1.static.flickr.com/11/16684459_c606921ee8.jpg
7820,FALSE,Negative,0.3388,http://farm4.static.flickr.com/3033/2514422113_2d85e943f8.jpg
13685,FALSE,Positive,0.6978,http://farm3.static.flickr.com/2227/2553386922_6168a5a34d.jpg
2508,FALSE,Positive,0.6703,http://farm3.static.flickr.com/2310/2166698948_d971eef661.jpg
12941,FALSE,Neutral,1,http://farm1.static.flickr.com/237/524185543_429f2ed682.jpg
8662,FALSE,Positive,1,http://farm1.static.flickr.com/22/24632641_0b7a039d8e.jpg
7696,FALSE,Positive,1,http://farm1.static.flickr.com/112/310103466_542e157e16.jpg
211,TRUE,Negative,0.6446,http://farm1.staticflickr.com/108/283658982_43195cedde.jpg
13720,FALSE,Positive,1,http://farm2.static.flickr.com/1165/951335306_302f6af1e0.jpg
1951,FALSE,Neutral,1,http://farm2.static.flickr.com/1303/1348536930_e914c53143.jpg
4780,FALSE,Positive,0.6665,http://farm1.static.flickr.com/67/179420443_b0a893c10d.jpg
652,FALSE,Positive,1,http://farm4.static.flickr.com/3244/2738505664_312995c354.jpg
4886,FALSE,Positive,0.6798,http://farm3.static.flickr.com/2290/2396506491_8d717397b3.jpg
9231,FALSE,Positive,0.6701,http://farm4.static.flickr.com/3078/2461194848_54cf73aa67.jpg
2207,FALSE,Positive,0.6653,http://farm3.static.flickr.com/2103/2504080902_1430df7dba.jpg
13146,FALSE,Positive,1,http://farm4.static.flickr.com/3188/2636268888_9041becde0.jpg
2616,FALSE,Positive,0.6635,http://farm1.static.flickr.com/107/299767532_fb8965afdc.jpg
1397,FALSE,Neutral,0.6579,http://farm1.static.flickr.com/186/481228202_7eae43af0e.jpg
10840,FALSE,Positive,1,http://farm1.static.flickr.com/225/459667010_57b18f3425.jpg
5904,FALSE,Neutral,0.6695,http://farm3.static.flickr.com/2328/1637401015_afcf1cfb4f.jpg
11052,FALSE,Positive,1,http://farm1.static.flickr.com/37/119282017_e976da6e6f.jpg
1671,FALSE,Positive,0.6634,http://farm1.static.flickr.com/40/85903776_ee71e328fa.jpg
2321,FALSE,Positive,1,http://farm3.static.flickr.com/2397/1491147653_3ee4d13bbe.jpg
3496,FALSE,Positive,0.6675,http://farm1.static.flickr.com/109/300243819_06b8c3eba3.jpg
10610,FALSE,Neutral,1,http://farm4.static.flickr.com/3273/2732084775_d62aabde6c.jpg
8615,FALSE,Positive,0.6636,http://farm1.static.flickr.com/33/55635736_efeec91c50.jpg
7552,FALSE,Neutral,0.6625,http://farm4.static.flickr.com/3141/2677387125_9791c9b411.jpg
1953,FALSE,Neutral,0.6664,http://farm3.static.flickr.com/2085/1622605994_ec5ef854ae.jpg
1444,FALSE,Positive,0.6711,http://farm3.static.flickr.com/2023/2184735929_45b1268289.jpg
9673,FALSE,Positive,1,http://farm3.static.flickr.com/2015/2126835910_e91bf2c742.jpg
2938,FALSE,Negative,1,http://farm3.static.flickr.com/2329/2005147852_94e3d1bef3.jpg
11321,FALSE,Positive,0.6714,http://farm1.static.flickr.com/40/74742025_06948ced01.jpg
11098,FALSE,Neutral,0.6661,http://farm1.static.flickr.com/45/144897427_6a602836b6.jpg
14526,FALSE,Positive,0.6665,http://farm2.static.flickr.com/1395/1427248599_932bd4c5a8.jpg
8032,FALSE,Positive,0.3347,http://farm4.static.flickr.com/3078/2472404162_83e92a47ba.jpg
14656,FALSE,Negative,0.3384,http://farm1.static.flickr.com/173/371314693_b3bf5648a5.jpg
11974,FALSE,Neutral,0.6636,http://farm1.static.flickr.com/84/238234057_318d989b31.jpg
13588,FALSE,Negative,0.6688,http://farm4.static.flickr.com/3025/2400620658_3eca192b5e.jpg
8399,FALSE,Positive,0.6647,http://farm1.static.flickr.com/30/43761205_df6cd899d5.jpg
485,TRUE,Highly negative,0.6383,http://farm6.staticflickr.com/5262/5638804987_cb2ba5b7ee.jpg
4521,FALSE,Highly positive,0.6672,http://farm1.static.flickr.com/15/20558714_5f34491783.jpg
4951,FALSE,Neutral,0.6735,http://farm1.static.flickr.com/180/392064734_61d782ad6b.jpg
899,FALSE,Positive,1,http://farm3.static.flickr.com/2262/2446377484_316b1c4a53.jpg
1733,FALSE,Neutral,0.3347,http://farm1.static.flickr.com/153/434253832_66e630f58a.jpg
8247,FALSE,Neutral,0.6675,http://farm1.static.flickr.com/59/159781640_a5c2c13a9e.jpg
2614,FALSE,Negative,0.6657,http://farm4.static.flickr.com/3130/2554343020_8aa425ae6f.jpg
6135,FALSE,Positive,0.6626,http://farm3.static.flickr.com/2062/2392815114_ae13b4a20f.jpg
12172,FALSE,Positive,0.6718,http://farm1.static.flickr.com/202/502640779_090f039969.jpg
11881,FALSE,Neutral,1,http://farm3.static.flickr.com/2122/2380674576_298292ab09.jpg
11217,FALSE,Neutral,1,http://farm3.static.flickr.com/2144/2229397091_b0411e29ac.jpg
10211,FALSE,Neutral,0.6608,http://farm3.static.flickr.com/2194/2130734865_9986be5e60.jpg
9920,FALSE,Positive,0.664,http://farm3.static.flickr.com/2120/2117933792_aec9fa7a69.jpg
2641,FALSE,Neutral,0.6667,http://farm1.static.flickr.com/10/11237413_b036c72321.jpg
1251,FALSE,Positive,0.6671,http://farm4.static.flickr.com/3271/2671201072_3eae5ac63d.jpg
11142,FALSE,Neutral,0.6731,http://farm2.static.flickr.com/1425/785947346_e08cdc86a1.jpg
15464,FALSE,Positive,1,http://farm3.static.flickr.com/2103/2468503824_bb02263c5d.jpg
2436,FALSE,Neutral,0.6584,http://farm2.static.flickr.com/1218/682124512_1d57fb345d.jpg
8778,FALSE,Positive,0.6584,http://farm1.static.flickr.com/212/448905950_05e65f1a2b.jpg
12272,FALSE,Positive,1,http://farm4.static.flickr.com/3017/2363979557_fdcd236866.jpg
15527,FALSE,Highly negative,0.6696,http://farm2.static.flickr.com/1162/530650273_690b32cfa9.jpg
14356,FALSE,Positive,0.3404,http://farm3.static.flickr.com/2416/2354453115_62a294707d.jpg
10653,FALSE,Negative,0.6742,http://farm1.static.flickr.com/47/125007494_1c9025165b.jpg
6394,FALSE,Positive,1,http://farm1.static.flickr.com/77/210561917_b9ccb1eaec.jpg
8219,FALSE,Positive,1,http://farm1.static.flickr.com/183/425439622_81c058cfaf.jpg
7199,FALSE,Negative,0.6692,http://farm3.static.flickr.com/2107/1525306623_d72fab399a.jpg
2304,FALSE,Positive,1,http://farm3.static.flickr.com/2013/2172818857_0798dbca7e.jpg
13238,FALSE,Positive,1,http://farm3.static.flickr.com/2149/2245825795_deb5d51865.jpg
11318,FALSE,Neutral,1,http://farm1.static.flickr.com/203/492708216_5fb09ba2c4.jpg
14628,FALSE,Negative,0.669,http://farm3.static.flickr.com/2067/2371643313_2f7679bbea.jpg
583,TRUE,Negative,0.5232,http://farm1.staticflickr.com/204/465032752_bf2d20c5c9.jpg
5385,FALSE,Positive,0.3395,http://farm1.static.flickr.com/89/238474805_a522ba9422.jpg
13512,FALSE,Positive,1,http://farm2.static.flickr.com/1125/1396699225_9ea0532c43.jpg
719,FALSE,Neutral,0.6632,http://farm1.static.flickr.com/5/8271028_a48f8b1566.jpg
11737,FALSE,Highly positive,0.3341,http://farm3.static.flickr.com/2019/2535953970_97f1eaa314.jpg
14242,FALSE,Neutral,1,http://farm1.static.flickr.com/137/360897400_c165adc397.jpg
763,FALSE,Neutral,1,http://farm3.static.flickr.com/2176/2329124253_cef481e0b6.jpg
86,TRUE,Negative,0.5554,http://farm6.staticflickr.com/5288/5375954518_308f016557.jpg
1871,FALSE,Negative,0.6807,http://farm3.static.flickr.com/2124/2423848912_e1a15cfcd9.jpg
13107,FALSE,Negative,1,http://farm3.static.flickr.com/2045/1808083416_1f48962449.jpg
13017,FALSE,Positive,0.6728,http://farm3.static.flickr.com/2326/2353359394_8821715986.jpg
12823,FALSE,Neutral,0.6641,http://farm1.static.flickr.com/98/268220754_93cf8b682a.jpg
9648,FALSE,Positive,1,http://farm1.static.flickr.com/60/199919278_9df0c5ad52.jpg
739,FALSE,Neutral,1,http://farm2.static.flickr.com/1405/1150547828_3e50af85b4.jpg
3546,FALSE,Positive,1,http://farm1.static.flickr.com/57/228410250_60022b74b3.jpg
12628,FALSE,Positive,1,http://farm1.static.flickr.com/77/172654233_d8b159e025.jpg
10689,FALSE,Neutral,0.6633,http://farm1.static.flickr.com/192/479953703_d59ab72ec3.jpg
5047,FALSE,Positive,1,http://farm1.static.flickr.com/73/153578236_4a824ff059.jpg
8841,FALSE,Neutral,1,http://farm1.static.flickr.com/73/178556763_80bd8aabda.jpg
14993,FALSE,Neutral,0.6625,http://farm4.static.flickr.com/3019/2516611870_f0297d99d1.jpg
6058,FALSE,Highly negative,0.3349,http://farm3.static.flickr.com/2314/2343425543_d8c1dda99c.jpg
6949,FALSE,Neutral,0.6621,http://farm1.static.flickr.com/23/24669487_602ffa1fdd.jpg
15125,FALSE,Positive,0.6706,http://farm1.static.flickr.com/183/470870195_cebdbd68ed.jpg
14323,FALSE,Positive,0.6702,http://farm2.static.flickr.com/1373/1091621771_d3028fcc22.jpg
9612,FALSE,Positive,0.6634,http://farm1.static.flickr.com/68/174907174_f427e139df.jpg
14981,FALSE,Neutral,0.3406,http://farm2.static.flickr.com/1174/566594193_30ff6c7f8b.jpg
751,FALSE,Positive,1,http://farm4.static.flickr.com/3162/2611613840_ba7f0850d2.jpg
3450,FALSE,Positive,0.6718,http://farm1.static.flickr.com/87/210405924_5385a81366.jpg
7792,FALSE,Positive,0.6683,http://farm2.static.flickr.com/1099/1042434328_307e841306.jpg
13590,FALSE,Positive,1,http://farm1.static.flickr.com/10/12944421_8795d22d42.jpg
2330,FALSE,Positive,0.669,http://farm3.static.flickr.com/2107/2262959235_063372efd2.jpg
8684,FALSE,Positive,1,http://farm1.static.flickr.com/111/309472398_115b1db7aa.jpg
1840,FALSE,Neutral,0.666,http://farm4.static.flickr.com/3293/2592923700_f4b6d128de.jpg
14987,FALSE,Positive,0.6695,http://farm1.static.flickr.com/175/384223662_61b81bd13f.jpg
4122,FALSE,Positive,0.668,http://farm1.static.flickr.com/28/51203061_97fb8b8249.jpg
1276,FALSE,Positive,0.6638,http://farm1.static.flickr.com/34/124796797_75387d6042.jpg
15399,FALSE,Positive,1,http://farm1.static.flickr.com/177/443515200_bfa0c009e3.jpg
11319,FALSE,Neutral,1,http://farm3.static.flickr.com/2331/2475154085_bd953eee78.jpg
4852,FALSE,Positive,1,http://farm1.static.flickr.com/22/31409920_e48be1dd0e.jpg
10815,FALSE,Positive,0.667,http://farm3.static.flickr.com/2363/2117136986_8da40cf047.jpg
8488,FALSE,Negative,0.3344,http://farm1.static.flickr.com/29/93637396_1e702a7ecb.jpg
8201,FALSE,Positive,0.6694,http://farm4.static.flickr.com/3103/2579707025_5663a2be6b.jpg
9120,FALSE,Positive,1,http://farm3.static.flickr.com/2058/1718199542_5194f7a0ba.jpg
8666,FALSE,Neutral,1,http://farm1.static.flickr.com/73/224083134_f54dd6765e.jpg
10495,FALSE,Positive,0.6548,http://farm1.static.flickr.com/32/103509581_dedaa862c3.jpg
2265,FALSE,Positive,1,http://farm4.static.flickr.com/3065/2563362245_9d31931be5.jpg
319,TRUE,Negative,0.5995,http://farm6.staticflickr.com/5241/5320041217_2ab6fc0bd9.jpg
1537,FALSE,Positive,0.3372,http://farm3.static.flickr.com/2235/1934138227_bd2663b0e8.jpg
7158,FALSE,Positive,0.6652,http://farm1.static.flickr.com/226/514123513_1bfffc6064.jpg
12362,FALSE,Highly negative,0.6755,http://farm3.static.flickr.com/2413/2534429098_42cbf2c1cc.jpg
8661,FALSE,Positive,1,http://farm3.static.flickr.com/2410/2254967286_ef35da70e1.jpg
1370,FALSE,Highly negative,0.3347,http://farm3.static.flickr.com/2128/2541381402_ca666970c3.jpg
741,FALSE,Positive,1,http://farm3.static.flickr.com/2015/2180947420_fd21a2d19c.jpg
10740,FALSE,Neutral,1,http://farm3.static.flickr.com/2004/1807550850_b0db103467.jpg
8444,FALSE,Negative,1,http://farm1.static.flickr.com/39/107174729_9f31864985.jpg
1189,FALSE,Negative,0.6656,http://farm1.static.flickr.com/118/308008184_0a6f16e783.jpg
14018,FALSE,Negative,0.6636,http://farm4.static.flickr.com/3264/2501739317_5416a3f15b.jpg
7884,FALSE,Neutral,0.6497,http://farm2.static.flickr.com/1317/1416697353_09adefecf8.jpg
1571,FALSE,Positive,0.6659,http://farm3.static.flickr.com/2392/2485076416_2ed853989b.jpg
13861,FALSE,Positive,1,http://farm3.static.flickr.com/2211/2190258889_e4a10dab19.jpg
4490,FALSE,Neutral,1,http://farm1.static.flickr.com/103/393653429_ce41940490.jpg
2528,FALSE,Negative,0.3345,http://farm3.static.flickr.com/2133/2141136465_543946e950.jpg
12633,FALSE,Positive,0.6674,http://farm3.static.flickr.com/2322/1519373086_8d6240d480.jpg
2128,FALSE,Positive,1,http://farm3.static.flickr.com/2189/1512746566_fc7d9da27a.jpg
7002,FALSE,Positive,0.6722,http://farm1.static.flickr.com/44/115830265_d8c814a1b2.jpg
3488,FALSE,Positive,1,http://farm3.static.flickr.com/2006/1660066178_39ccc9dcdd.jpg
10492,FALSE,Highly positive,0.6676,http://farm2.static.flickr.com/1086/1409323688_988d4a20e6.jpg
2765,FALSE,Highly positive,0.6576,http://farm3.static.flickr.com/2310/2476516948_c48b868eca.jpg
9547,FALSE,Positive,0.6812,http://farm3.static.flickr.com/2132/1919189242_c2c1bc11cf.jpg
5457,FALSE,Positive,0.6642,http://farm3.static.flickr.com/2122/2216217279_f21535ff70.jpg
5475,FALSE,Neutral,0.6548,http://farm4.static.flickr.com/3019/2298684429_8358ddd6df.jpg
12302,FALSE,Positive,0.6694,http://farm1.static.flickr.com/225/472372921_94a83c073a.jpg
8119,FALSE,Positive,1,http://farm1.static.flickr.com/37/101474169_bf23938083.jpg
7345,FALSE,Positive,0.6735,http://farm3.static.flickr.com/2032/1750090284_3c7708d90d.jpg
1982,FALSE,Negative,0.3418,http://farm3.static.flickr.com/2023/2177882683_c0b5b99027.jpg
9797,FALSE,Neutral,1,http://farm4.static.flickr.com/3070/2578916042_6cb750f37f.jpg
12025,FALSE,Positive,1,http://farm3.static.flickr.com/2374/2264878963_c3f539925d.jpg
11066,FALSE,Positive,0.6645,http://farm3.static.flickr.com/2400/1714531367_3d2695b27c.jpg
7839,FALSE,Positive,0.68,http://farm4.static.flickr.com/3213/2501957236_337c7e4a63.jpg
15035,FALSE,Highly positive,0.6611,http://farm3.static.flickr.com/2095/2399165264_3b1a350f49.jpg
7641,FALSE,Positive,0.6662,http://farm1.static.flickr.com/39/98151416_e5eca9af70.jpg
2058,FALSE,Positive,0.3355,http://farm3.static.flickr.com/2205/2148681161_ea0dbba9f6.jpg
14603,FALSE,Positive,1,http://farm2.static.flickr.com/1160/1318448431_932f359e8e.jpg
5107,FALSE,Neutral,1,http://farm1.static.flickr.com/153/357233892_db52062751.jpg
13397,FALSE,Positive,1,http://farm3.static.flickr.com/2145/2230410764_495f712d4d.jpg
5730,FALSE,Neutral,1,http://farm2.static.flickr.com/1372/774619240_fb7d6d04eb.jpg
4415,FALSE,Positive,1,http://farm4.static.flickr.com/3262/2439085390_a204851f00.jpg
6308,FALSE,Positive,1,http://farm1.static.flickr.com/5/6616703_eb64951a0b.jpg
15481,FALSE,Negative,0.6626,http://farm1.static.flickr.com/117/284628527_7dafc0cda4.jpg
3489,FALSE,Positive,1,http://farm1.static.flickr.com/192/499149391_71b77e87ea.jpg
15349,FALSE,Positive,1,http://farm1.static.flickr.com/71/161674356_919c8695b8.jpg
7857,FALSE,Positive,0.6594,http://farm1.static.flickr.com/174/462003625_d535e5bdde.jpg
14196,FALSE,Positive,0.6704,http://farm1.static.flickr.com/9/12815352_c3d48275c6.jpg
7034,FALSE,Neutral,1,http://farm3.static.flickr.com/2272/2210981843_353c9a3592.jpg
7750,FALSE,Positive,1,http://farm1.static.flickr.com/172/438714886_f0713b85ba.jpg
11020,FALSE,Neutral,0.6763,http://farm2.static.flickr.com/1333/569691478_012762edef.jpg
4257,FALSE,Neutral,0.6684,http://farm1.static.flickr.com/2/1627310_d686389a6e.jpg
7761,FALSE,Positive,1,http://farm3.static.flickr.com/2363/2435138316_0466cd22d8.jpg
4955,FALSE,Neutral,0.6807,http://farm1.static.flickr.com/39/92812498_b3d0af9e6c.jpg
6968,FALSE,Positive,1,http://farm3.static.flickr.com/2328/2096697676_db57084a1a.jpg
1711,FALSE,Highly positive,0.3374,http://farm1.static.flickr.com/56/158516268_796c3e047d.jpg
14505,FALSE,Positive,1,http://farm3.static.flickr.com/2258/2123929170_516f26de94.jpg
4744,FALSE,Highly positive,0.6747,http://farm1.static.flickr.com/23/35943685_5d7e218564.jpg
6825,FALSE,Neutral,0.669,http://farm3.static.flickr.com/2344/2129771418_0bc091bfd6.jpg
15444,FALSE,Highly positive,1,http://farm2.static.flickr.com/1243/752804572_68015e8801.jpg
563,TRUE,Negative,0.5208,http://farm4.staticflickr.com/3525/4074602818_25825b9592.jpg
11617,FALSE,Neutral,1,http://farm3.static.flickr.com/2363/2074757669_533fbaac74.jpg
8982,FALSE,Negative,1,http://farm2.static.flickr.com/1188/537229257_c30cd37f20.jpg
641,FALSE,Negative,0.6639,http://farm3.static.flickr.com/2114/2387501160_23b24ebc35.jpg
1670,FALSE,Positive,0.6757,http://farm4.static.flickr.com/3237/2359081898_1b4e1eaa58.jpg
3001,FALSE,Neutral,0.666,http://farm4.static.flickr.com/3092/2447449368_8c19fd2ea4.jpg
7921,FALSE,Positive,1,http://farm1.static.flickr.com/231/493182455_57a1f7921d.jpg
3703,FALSE,Positive,0.6681,http://farm3.static.flickr.com/2067/2233937430_91b23b6677.jpg
13960,FALSE,Neutral,1,http://farm4.static.flickr.com/3132/2580155534_5f388fb1f7.jpg
11074,FALSE,Positive,1,http://farm3.static.flickr.com/2373/2449872922_9f2ff98ccb.jpg
2408,FALSE,Negative,0.3355,http://farm2.static.flickr.com/1316/1341838145_19b7e6d581.jpg
13099,FALSE,Neutral,0.6645,http://farm1.static.flickr.com/44/133886484_94795e1580.jpg
3858,FALSE,Positive,0.6622,http://farm1.static.flickr.com/51/106702199_e08e7ac47a.jpg
3612,FALSE,Neutral,0.6657,http://farm3.static.flickr.com/2071/2182064355_9ac85d5bab.jpg
8133,FALSE,Positive,0.6641,http://farm4.static.flickr.com/3002/2489648883_f26cf4b723.jpg
8325,FALSE,Neutral,0.6526,http://farm3.static.flickr.com/2128/2513321350_f1a00a1c21.jpg
12190,FALSE,Positive,0.6619,http://farm1.static.flickr.com/110/299733966_1ea9a09d50.jpg
4338,FALSE,Neutral,0.6632,http://farm4.static.flickr.com/3033/2644522266_6d406c7f07.jpg
13049,FALSE,Neutral,1,http://farm3.static.flickr.com/2279/2278679153_4013b8b808.jpg
5041,FALSE,Highly negative,0.3377,http://farm3.static.flickr.com/2376/1599289064_ef3ec4b4c0.jpg
2911,FALSE,Highly positive,1,http://farm3.static.flickr.com/2056/1618608716_179001a043.jpg
2743,FALSE,Positive,0.6796,http://farm2.static.flickr.com/1047/526673039_ae0df0ffe5.jpg
10365,FALSE,Highly negative,0.3375,http://farm1.static.flickr.com/192/508653900_87de584e7a.jpg
12615,FALSE,Highly negative,0.6605,http://farm1.static.flickr.com/89/254254816_60ea25cc54.jpg
5170,FALSE,Neutral,1,http://farm2.static.flickr.com/1265/1106097098_4ae9ccfbd6.jpg
11188,FALSE,Positive,1,http://farm3.static.flickr.com/2059/2278634351_bfc0123844.jpg
5583,FALSE,Positive,0.6724,http://farm4.static.flickr.com/3191/2537529018_e7bcc62513.jpg
9125,FALSE,Positive,0.6656,http://farm2.static.flickr.com/1309/1354895074_055b7c7d92.jpg
2929,FALSE,Negative,0.6728,http://farm3.static.flickr.com/2003/2200810864_969d8f67b8.jpg
3167,FALSE,Neutral,0.336,http://farm1.static.flickr.com/125/324152992_b4b8ffb21c.jpg
9585,FALSE,Positive,0.6752,http://farm2.static.flickr.com/1085/1417699235_a606f9f7e3.jpg
12655,FALSE,Neutral,1,http://farm2.static.flickr.com/1032/807984849_1b4c2837b0.jpg
10253,FALSE,Positive,0.6747,http://farm1.static.flickr.com/21/26116434_a985fbe137.jpg
181,TRUE,Positive,0.5199,http://farm8.staticflickr.com/7023/6439974015_2bfd785ee3.jpg
4615,FALSE,Positive,0.3385,http://farm1.static.flickr.com/240/444740120_691695cdb4.jpg
12783,FALSE,Positive,1,http://farm1.static.flickr.com/92/238289463_505ad31ee6.jpg
7507,FALSE,Positive,0.666,http://farm1.static.flickr.com/119/293461830_acefacefeb.jpg
2219,FALSE,Negative,0.3361,http://farm1.static.flickr.com/42/76174178_6863ca109a.jpg
6120,FALSE,Positive,0.6803,http://farm3.static.flickr.com/2277/1663403497_0fd46bf86f.jpg
1956,FALSE,Positive,0.6561,http://farm3.static.flickr.com/2319/2226526353_42df4400f6.jpg
1058,FALSE,Positive,0.6723,http://farm1.static.flickr.com/93/247706937_ce1d7df56a.jpg
6844,FALSE,Positive,0.6572,http://farm1.static.flickr.com/48/135517940_e58336aa1f.jpg
11370,FALSE,Positive,0.6674,http://farm3.static.flickr.com/2036/2191455525_7daa40d621.jpg
6992,FALSE,Positive,0.6628,http://farm1.static.flickr.com/127/372816508_ec7a274954.jpg
5386,FALSE,Neutral,1,http://farm3.static.flickr.com/2090/2221938521_0f18027255.jpg
1400,FALSE,Positive,0.667,http://farm1.static.flickr.com/14/17936617_b39b9247a1.jpg
9970,FALSE,Neutral,1,http://farm4.static.flickr.com/3204/2602798978_6f87f30718.jpg
6396,FALSE,Positive,0.6738,http://farm3.static.flickr.com/2372/2078857014_ae51e8e43a.jpg
10420,FALSE,Positive,1,http://farm1.static.flickr.com/182/412397400_fc05ae66f7.jpg
10171,FALSE,Negative,0.6727,http://farm2.static.flickr.com/1245/545077289_4452b79691.jpg
11987,FALSE,Positive,0.6675,http://farm1.static.flickr.com/46/142536262_beb30aebc3.jpg
3069,FALSE,Positive,0.6744,http://farm1.static.flickr.com/45/135275033_9e32d68b2f.jpg
9203,FALSE,Positive,0.6722,http://farm3.static.flickr.com/2242/2236964622_2a93753611.jpg
14952,FALSE,Negative,0.3351,http://farm1.static.flickr.com/48/180696968_1e7b171703.jpg
2235,FALSE,Positive,0.6802,http://farm2.static.flickr.com/1208/532829824_0a8f351828.jpg
10416,FALSE,Positive,1,http://farm1.static.flickr.com/217/479846622_682aab1853.jpg
7747,FALSE,Positive,1,http://farm2.static.flickr.com/1296/1103102745_a4f00fc3c4.jpg
12698,FALSE,Positive,0.6677,http://farm1.static.flickr.com/55/124786906_abee58b5c5.jpg
1211,FALSE,Positive,0.6649,http://farm1.static.flickr.com/22/26715874_d277db90ff.jpg
5275,FALSE,Positive,0.6693,http://farm2.static.flickr.com/1370/1118405001_1f1158f2d8.jpg
10873,FALSE,Negative,0.6758,http://farm1.static.flickr.com/253/522216917_e227adcf12.jpg
2239,FALSE,Neutral,1,http://farm1.static.flickr.com/117/314309632_9587bfd7a5.jpg
12763,FALSE,Negative,0.6611,http://farm3.static.flickr.com/2347/2443299025_19d947193f.jpg
11201,FALSE,Positive,0.6787,http://farm3.static.flickr.com/2154/2175222618_44b445d372.jpg
2949,FALSE,Neutral,0.3368,http://farm3.static.flickr.com/2342/2419122011_650f407a23.jpg
12264,FALSE,Positive,0.6694,http://farm1.static.flickr.com/81/229287875_3b1a940ace.jpg
8740,FALSE,Neutral,1,http://farm2.static.flickr.com/1207/538460136_e8a815634e.jpg
8811,FALSE,Positive,0.6599,http://farm2.static.flickr.com/1271/751106279_f2a0f72b30.jpg
13989,FALSE,Neutral,1,http://farm2.static.flickr.com/1273/989901621_f5170a33dd.jpg
13686,FALSE,Neutral,1,http://farm3.static.flickr.com/2278/2463804967_75206c2d7e.jpg
13985,FALSE,Positive,1,http://farm3.static.flickr.com/2104/2322166319_fa689533ef.jpg
3818,FALSE,Positive,0.6677,http://farm2.static.flickr.com/1347/1182335779_398ac8f642.jpg
9388,FALSE,Negative,0.3391,http://farm4.static.flickr.com/3041/2577959057_154bb7f423.jpg
5881,FALSE,Negative,1,http://farm4.static.flickr.com/3218/2620467773_08508999b6.jpg
5759,FALSE,Negative,1,http://farm1.static.flickr.com/230/465851576_f34f890b43.jpg
5480,FALSE,Neutral,1,http://farm4.static.flickr.com/3262/2549286025_e5734c7ce5.jpg
1435,FALSE,Positive,1,http://farm4.static.flickr.com/3009/2550038505_e3062d39d0.jpg
15595,FALSE,Neutral,0.6626,http://farm1.static.flickr.com/56/165510284_9f537de8b5.jpg
93,TRUE,Highly positive,0.4806,http://farm7.staticflickr.com/6167/6164831760_3466e9c7f9.jpg
11869,FALSE,Positive,1,http://farm3.static.flickr.com/2012/2174323113_c7b4f3b9fe.jpg
2301,FALSE,Neutral,1,http://farm1.static.flickr.com/105/295760168_1b9a3bbb67.jpg
10582,FALSE,Positive,1,http://farm1.static.flickr.com/96/238262224_75012e8c36.jpg
11458,FALSE,Positive,0.6811,http://farm1.static.flickr.com/125/323195526_7b4255f63c.jpg
7977,FALSE,Negative,0.6726,http://farm3.static.flickr.com/2334/2172040043_3f306c9523.jpg
13877,FALSE,Positive,0.6787,http://farm3.static.flickr.com/2018/2346954554_128a1df924.jpg
6746,FALSE,Positive,0.6773,http://farm1.static.flickr.com/1/125322289_5ceb9ec5b6.jpg
7220,FALSE,Neutral,0.6641,http://farm1.static.flickr.com/66/175725276_9a6d5d71d6.jpg
